id,AtomicOrbitals|HOMO_element,ElementFraction|Al,ElementFraction|K,ElementFraction|F,ElementProperty|MagpieData avg_dev Number,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData avg_dev Electronegativity,ElementFraction|B,ElementProperty|MagpieData mean Number,ElementProperty|MagpieData mean MendeleevNumber,ElementProperty|MagpieData mean MeltingT,BandCenter|band center,Stoichiometry|0-norm,Miedema|Miedema_deltaH_ss_min,ElementProperty|MagpieData mean CovalentRadius,ValenceOrbital|frac p valence electrons,ElementProperty|MagpieData minimum NpValence,YangSolidSolution|Yang delta,ElementProperty|MagpieData avg_dev NpUnfilled,YangSolidSolution|Yang omega,ValenceOrbital|avg d valence electrons,ElementFraction|Te,ElementProperty|MagpieData range Column,AtomicOrbitals|HOMO_character,AtomicOrbitals|gap_AO,TMetalFraction|transition metal fraction,ElementProperty|MagpieData mean SpaceGroupNumber,ElementProperty|MagpieData mean GSbandgap,IonProperty|max ionic char,ElementProperty|MagpieData mean Column,ElementFraction|Se,ElementProperty|MagpieData minimum NdValence,ElementProperty|MagpieData mean Row,ElementProperty|MagpieData mean NValence,ElementFraction|S,ValenceOrbital|frac d valence electrons,ElementProperty|MagpieData mean GSvolume_pa,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData minimum MeltingT,ElementProperty|MagpieData mode NpValence,ElementProperty|MagpieData minimum Row,Miedema|Miedema_deltaH_inter,ElementProperty|MagpieData range GSbandgap,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData maximum Column,ElementProperty|MagpieData range GSvolume_pa,ElementProperty|MagpieData mode GSbandgap,ElementProperty|MagpieData mode NdValence,ElementProperty|MagpieData range SpaceGroupNumber,ElementProperty|MagpieData mode SpaceGroupNumber,AtomicOrbitals|LUMO_element,IonProperty|avg ionic char,ElementProperty|MagpieData range CovalentRadius,ElementProperty|MagpieData minimum GSvolume_pa,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData mode NValence,ElementProperty|MagpieData range NdValence,ElementProperty|MagpieData minimum NValence,ElementProperty|MagpieData avg_dev Column,ElementProperty|MagpieData minimum Number,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData mode CovalentRadius,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData minimum CovalentRadius,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData minimum SpaceGroupNumber,ValenceOrbital|avg p valence electrons,ElementProperty|MagpieData mode MeltingT,ElementProperty|MagpieData avg_dev GSbandgap,ElementProperty|MagpieData mode AtomicWeight,ElementProperty|MagpieData range MeltingT,ElementProperty|MagpieData mode GSvolume_pa,ElementProperty|MagpieData avg_dev NUnfilled,Stoichiometry|3-norm,ElementProperty|MagpieData mode Row,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData mode Number,ElementProperty|MagpieData maximum GSbandgap,ElementProperty|MagpieData maximum MeltingT,Miedema|Miedema_deltaH_amor,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData maximum Number,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData maximum GSvolume_pa,ElementProperty|MagpieData minimum Column,ElementProperty|MagpieData avg_dev SpaceGroupNumber,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData mode Column,ElementProperty|MagpieData mean NsValence,ElementProperty|MagpieData minimum AtomicWeight,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData range Electronegativity,ElementFraction|O,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData minimum Electronegativity
id1871,26,0.0,0.2,0.0,4.4799999999999995,22.240000000000002,0.3792000000000001,0.0,27.4,56.2,1227.706,-1.6715747558969356,3,0.0,141.0,0.1276595744680851,0.0,0.31145555475346454,1.44,0.8011700855256445,6.4,0.0,14.0,1.0,0.0,0.4,203.8,0.0,0.37022961859899695,9.4,0.0,0.0,4.0,9.4,0.0,0.6808510638297872,27.78333333334,3.0,336.53,0.0,4.0,0.3435298766869218,0.0,1.768,15.0,62.37666666669999,0.0,6.0,63.0,166.0,26,0.05245232833014411,84.0,10.73,2.18,8.0,10.0,1.0,4.4799999999999995,19.0,84.0,119.0,15.0,1.9200000000000004,119.0,3.0,55.0,166.0,1.2,1090.0,0.0,55.845,1474.47,10.73,0.8,0.5142563181316472,4.0,35.823299999999996,1.2,26.0,0.0,1811.0,0.3466182243652355,1.83,33.0,81.0,73.1066666667,1.0,30.24,1.44,3.0,8.0,1.8,39.0983,10.0,1.3600000000000003,0.0,1.2,203.0,0.82
id1874,16,0.0,0.06666666666666667,0.0,17.59111111111111,11.833333333333336,0.3715555555555556,0.0,28.266666666666666,79.3,388.954,-2.2257672039985543,4,0.0,119.89999999999999,0.3333333333333333,0.0,0.2862036042092526,0.6666666666666666,3168221.1177119403,2.6666666666666665,0.0,15.0,2.0,0.0,0.0,102.03333333333335,1.468,0.0,14.266666666666666,0.0,0.0,3.6999999999999997,9.0,0.6666666666666666,0.2962962962962963,30.136286398470002,2.066666666666667,234.32,4.0,3.0,0.0,2.202,2.3013333333333335,16.0,47.86908045979999,2.202,0.0,159.0,70.0,16,0.0,98.0,25.2375862069,2.58,6.0,10.0,1.0,2.3111111111111113,16.0,88.0,105.0,26.0,0.0,105.0,3.0,88.0,70.0,3.0,388.36,0.9786666666666667,32.065,270.76,25.786875,0.6444444444444445,0.6710818063734086,3.0,168.525,2.0,16.0,2.202,505.08,0.0,2.58,80.0,85.0,73.1066666667,1.0,42.71111111111111,1.3333333333333333,4.0,16.0,1.9333333333333333,32.065,10.0,1.7600000000000002,0.0,3.0,203.0,0.82
id1876,34,0.0,0.05407407407407407,0.0,19.35070342935528,9.167253772290811,0.3414567901234567,0.0,48.540370370370375,82.49185185185185,500.6596666666667,-2.182210608663044,4,0.0,134.38851851851854,0.1767877468698205,0.0,0.20955338684544153,0.699935802469136,4527408.24210839,9.459259259259259,0.0,15.0,2.0,0.0,0.0,39.608518518518515,0.44388888888888894,0.0,14.684074074074076,0.5555555555555556,0.0,4.666296296296297,18.547037037037036,0.0,0.5100145775505721,31.254217901236373,2.450740740740741,336.53,4.0,4.0,0.0,0.799,2.242688888888889,16.0,47.18666666669999,0.799,10.0,217.0,14.0,34,0.0,83.0,25.92,2.55,16.0,10.0,1.0,1.6364842249657054,19.0,89.0,120.0,29.0,0.0,120.0,3.0,89.0,12.0,3.278888888888889,494.0,0.3945679012345679,78.96,207.87,25.92,0.6577179698216734,0.5790277698693044,4.0,169.8821,2.396666666666667,34.0,0.799,544.4,0.0,2.55,83.0,86.0,73.1066666667,1.0,43.689721536351165,0.8012345679012346,4.0,16.0,1.9459259259259258,39.0983,10.0,1.73,0.0,3.278888888888889,203.0,0.82
id1878,16,0.0,0.2857142857142857,0.0,7.3665306122448975,32.93714285714285,0.6496,0.0,21.885714285714286,59.02857142857143,549.4782857142857,-1.7326069892446778,4,0.0,139.97142857142856,0.37999999999999995,0.0,0.36891243349668995,1.1428571428571428,5502442.421364577,1.8285714285714285,0.0,15.0,2.0,0.0,0.11428571428571428,141.71428571428572,1.0695428571428571,0.5390197137891665,10.571428571428571,0.0,0.0,3.6285714285714286,5.714285714285714,0.4857142857142857,0.32,38.44295833334285,2.1714285714285713,336.53,4.0,3.0,0.0,2.202,1.9205714285714286,16.0,62.37666666669999,2.202,0.0,159.0,70.0,16,0.10363439971977155,98.0,10.73,2.58,6.0,10.0,1.0,6.057142857142857,16.0,88.0,105.0,14.0,0.8097959183673469,105.0,3.0,88.0,70.0,2.1714285714285713,388.36,1.100101224489796,32.065,1474.47,25.786875,0.8359183673469387,0.5203571993288653,3.0,86.645,1.4285714285714286,16.0,2.202,1811.0,0.0,2.58,50.0,85.0,73.1066666667,1.0,69.82857142857142,1.7763265306122449,4.0,16.0,1.7142857142857142,32.065,10.0,1.7600000000000002,0.0,2.1714285714285713,203.0,0.82
id1879,16,0.0,0.2857142857142857,0.0,7.190204081632653,33.34857142857143,0.6880000000000002,0.0,21.771428571428572,58.68571428571428,516.106857142857,-1.7000349341033587,4,0.0,140.77142857142857,0.3877551020408163,0.0,0.3649794945969325,1.1428571428571428,5168262.947840401,1.7142857142857142,0.0,15.0,2.0,0.0,0.11428571428571428,140.34285714285716,1.0695428571428571,0.5390197137891665,10.457142857142857,0.0,0.0,3.6285714285714286,5.6,0.4857142857142857,0.30612244897959184,38.415253899845716,2.2857142857142856,336.53,4.0,3.0,0.0,2.202,1.8885714285714283,16.0,62.619080459799996,2.202,0.0,159.0,70.0,16,0.10648935926500976,98.0,10.4875862069,2.58,6.0,10.0,1.0,6.194285714285715,16.0,88.0,105.0,14.0,1.0122448979591838,105.0,3.0,88.0,70.0,2.1714285714285713,388.36,1.100101224489796,32.065,1182.47,25.786875,1.0122448979591838,0.5203571993288653,3.0,86.645,1.4285714285714286,16.0,2.202,1519.0,0.0,2.58,50.0,85.0,73.1066666667,1.0,68.3330612244898,1.7763265306122449,4.0,16.0,1.7142857142857142,32.065,10.0,1.7600000000000002,0.0,2.1714285714285713,203.0,0.82
id1880,34,0.0,0.2222222222222222,0.0,8.906666666666666,28.98765432098765,0.5657283950617285,0.0,28.355555555555554,68.22222222222223,428.33200000000005,-1.895291821690699,4,0.0,137.4,0.2647058823529412,0.0,0.3382409887272514,0.8296296296296298,4120593.437387493,6.0,0.0,15.0,2.0,0.0,0.0,68.11111111111111,0.7150222222222222,0.5267942520624656,12.355555555555556,0.5333333333333333,0.0,3.888888888888889,10.577777777777778,0.0,0.5672268907563025,36.30141269841333,2.088888888888889,317.3,4.0,3.0,0.0,1.625,2.062222222222222,16.0,50.5364285715,0.799,10.0,227.0,14.0,34,0.08748197420804477,96.0,22.5702380952,2.55,16.0,10.0,1.0,5.046913580246913,15.0,89.0,120.0,16.0,0.0,107.0,3.0,89.0,2.0,2.8,494.0,0.413123950617284,78.96,187.77999999999997,25.92,0.5787654320987654,0.5524328509454328,4.0,87.73623799999999,1.8666666666666667,34.0,1.625,505.08,0.0,2.55,50.0,86.0,73.1066666667,1.0,81.2246913580247,1.3511111111111112,4.0,16.0,1.7777777777777777,30.973762,10.0,1.73,0.0,2.8,203.0,0.82
id1882,25,0.0,0.3548387096774194,0.0,6.293444328824141,35.42976066597295,1.211404786680541,0.0,14.096774193548388,52.67741935483871,343.69774193548386,-1.8659935451408096,3,0.0,124.03225806451613,0.4740740740740741,0.0,0.578084019748888,0.9989594172736733,2781010.282554577,0.6451612903225806,0.0,15.0,3.0,0.0,0.12903225806451613,115.45161290322581,0.0,0.8202341305415322,9.516129032258064,0.0,0.0,2.967741935483871,4.354838709677419,0.0,0.14814814814814817,31.99366703746129,2.032258064516129,54.8,4.0,2.0,0.0,0.0,2.2664516129032255,16.0,64.00166666669999,0.0,0.0,217.0,12.0,25,0.19526204339488384,137.0,9.105,3.44,6.0,5.0,1.0,6.693028095733611,8.0,87.0,66.0,7.0,1.1238293444328824,66.0,3.0,87.0,12.0,2.064516129032258,54.8,0.0,15.9994,1464.2,9.105,0.7658688865764829,0.5691002644309746,2.0,38.938645,1.032258064516129,8.0,0.0,1519.0,0.0,3.44,25.0,84.0,73.1066666667,1.0,106.78876170655568,1.9979188345473466,4.0,16.0,1.6451612903225807,15.9994,5.0,2.62,0.5161290322580645,2.064516129032258,203.0,0.82
id1883,34,0.0,0.07962962962962962,0.0,11.229725651577505,12.333155006858702,0.34654581618655694,0.0,40.95925925925926,80.44074074074075,611.8660555555556,-2.16883234908956,4,0.0,133.9814814814815,0.2132281553398058,0.0,0.22903539785736848,0.659636488340192,5411151.067545397,9.203703703703704,0.0,15.0,2.0,0.060182999999999987,0.0,90.28703703703704,0.44388888888888894,0.0,14.37777777777778,0.5555555555555556,0.0,4.427777777777778,15.25925925925926,0.0,0.6031553398058253,31.51779012345944,2.348148148148148,336.53,4.0,4.0,0.0,0.799,2.2474629629629628,16.0,47.18666666669999,0.799,10.0,215.0,14.0,51,0.0,83.0,25.92,2.55,16.0,10.0,1.0,2.1781069958847716,19.0,89.0,120.0,28.0,0.0,120.0,3.0,89.0,14.0,3.2537037037037035,494.0,0.39456790123456786,78.96,567.25,25.92,0.6015363511659808,0.5845357651865647,4.0,168.1017,2.2685185185185186,34.0,0.799,903.78,0.0,2.55,82.0,86.0,73.1066666667,1.0,84.76337448559671,0.8292181069958848,4.0,16.0,1.92037037037037,39.0983,10.0,1.73,0.0,3.2537037037037035,203.0,0.82
id1884,16,0.0,0.13333333333333333,0.0,15.520000000000001,20.84444444444444,0.439288888888889,0.0,29.6,71.46666666666667,653.8473333333334,-1.995537731362314,4,0.0,132.86666666666667,0.3032786885245902,0.0,0.3032547982940249,1.0222222222222221,6893470.3710879665,4.0,0.0,15.0,2.0,0.07605300000000001,0.2,141.4,1.0276,0.5390197137891665,12.8,0.0,0.0,3.933333333333333,8.133333333333333,0.4666666666666667,0.49180327868852464,31.35943055556,1.8666666666666667,336.53,4.0,3.0,0.0,2.202,2.1093333333333333,16.0,56.776666666699995,2.202,0.0,159.0,70.0,51,0.06483515984097252,98.0,16.33,2.58,6.0,10.0,1.0,3.8666666666666667,16.0,88.0,105.0,15.0,0.0,105.0,3.0,88.0,70.0,2.466666666666667,388.36,1.0961066666666668,32.065,898.4000000000001,25.786875,0.5777777777777778,0.49324241486609405,3.0,89.69500000000001,1.5333333333333334,16.0,2.202,1234.93,0.0,2.58,51.0,85.0,73.1066666667,1.0,66.64,1.6444444444444444,4.0,16.0,1.6666666666666667,32.065,10.0,1.7600000000000002,0.0,2.466666666666667,203.0,0.82
id1886,8,0.15384615384615385,0.15384615384615385,0.0,3.6923076923076925,20.497041420118343,0.9692307692307693,0.15384615384615385,10.0,69.61538461538461,586.123076923077,-2.2652255581530243,4,0.0,98.3076923076923,0.5714285714285715,0.0,0.5672578208898913,1.4674556213017753,5834170.983627998,0.0,0.0,15.0,2.0,0.0,0.0,101.84615384615384,0.23446153846153847,0.8202341305415322,12.76923076923077,0.0,0.0,2.4615384615384617,4.3076923076923075,0.0,0.0,19.78871794872308,2.769230769230769,54.8,4.0,2.0,0.0,1.524,2.5399999999999996,16.0,65.9341666667,0.0,0.0,217.0,12.0,8,0.1588589637752783,137.0,7.1725,3.44,6.0,0.0,1.0,3.621301775147928,5.0,87.0,66.0,6.0,0.0,66.0,3.0,87.0,12.0,2.4615384615384617,54.8,0.3967810650887574,15.9994,2293.2,9.105,1.3727810650887575,0.5507383711409825,2.0,28.287300000000002,2.6153846153846154,8.0,1.524,2348.0,0.0,3.44,19.0,84.0,73.1066666667,1.0,96.75739644970415,1.6568047337278107,4.0,16.0,1.8461538461538463,10.811,0.0,2.62,0.5384615384615384,2.4615384615384617,203.0,0.82
id1887,79,0.0,0.08695652173913043,0.0,18.525519848771268,14.801512287334592,0.5693761814744802,0.0,21.82608695652174,80.73913043478261,207.24521739130432,-2.8340141255728444,4,0.0,96.82608695652173,0.4207920792079208,0.0,0.0,0.6238185255198487,1652776.5452540915,2.608695652173913,0.0,16.0,3.0,0.0,0.0,51.43478260869565,0.23086956521739133,0.8202341305415322,14.695652173913043,0.0,0.0,3.0,8.782608695652174,0.0,0.297029702970297,22.372318840582608,1.6521739130434783,54.8,4.0,2.0,0.0,1.062,3.003478260869565,17.0,64.00166666669999,0.0,0.0,217.0,12.0,79,0.08452333036903051,137.0,9.105,3.44,6.0,10.0,1.0,2.7032136105860114,8.0,96.0,66.0,25.0,0.0,66.0,3.0,87.0,12.0,3.6956521739130435,54.8,0.36136105860113427,15.9994,1282.53,9.105,0.45368620037807184,0.6606933770959338,2.0,180.96716899999998,1.5217391304347827,8.0,1.062,1337.33,0.0,3.44,79.0,93.0,73.1066666667,1.0,51.43667296786389,0.9640831758034026,5.0,16.0,1.8695652173913044,15.9994,10.0,2.62,0.6521739130434783,3.6956521739130435,203.0,0.82
id1889,16,0.0,0.125,0.0,9.0,28.4453125,0.616171875,0.0,22.0,67.3125,715.31375,-1.9704578650777884,4,0.0,131.5,0.55,0.0,0.365919686796447,0.859375,5654216.549557754,0.5,0.0,15.0,2.0,0.0,0.125,119.6875,1.513875,0.5390197137891665,11.875,0.0,0.0,3.5625,5.0,0.6875,0.1,33.113684895837494,2.375,336.53,4.0,3.0,0.0,2.202,2.131875,16.0,54.926666666699994,2.202,0.0,159.0,70.0,16,0.0897329774326009,110.0,18.18,2.58,6.0,4.0,1.0,5.671875,16.0,88.0,105.0,6.0,1.3125,105.0,3.0,88.0,70.0,2.75,388.36,0.9461718749999999,32.065,2413.4700000000003,25.786875,1.15625,0.6904146233772688,3.0,105.262,1.375,16.0,2.202,2750.0,0.0,2.58,56.0,85.0,73.1066666667,1.0,68.3203125,1.71875,4.0,16.0,1.75,32.065,4.0,1.7600000000000002,0.0,2.75,215.0,0.82
id1890,34,0.0,0.18181818181818182,0.0,8.793388429752069,24.661157024793386,0.5355371900826446,0.0,29.09090909090909,70.54545454545455,442.3527272727273,-1.9439938371313217,4,0.0,134.9090909090909,0.25,0.0,0.3237046705863301,0.8925619834710744,4297484.182536407,6.363636363636363,0.0,15.0,2.0,0.0,0.0,67.27272727272727,0.7312727272727273,0.5267942520624656,12.727272727272727,0.5454545454545454,0.0,3.909090909090909,10.909090909090908,0.0,0.5833333333333334,33.30625541125455,1.8181818181818181,317.3,4.0,3.0,0.0,1.625,2.091818181818182,16.0,53.61166666669999,0.799,10.0,227.0,14.0,34,0.08000827721488767,96.0,19.495,2.55,16.0,10.0,1.0,4.3966942148760335,15.0,89.0,120.0,16.0,0.0,107.0,3.0,89.0,2.0,2.727272727272727,494.0,0.3988760330578513,78.96,276.92,25.92,0.6280991735537191,0.5594044994239711,4.0,81.43723800000001,1.6363636363636365,34.0,1.625,594.22,0.0,2.55,48.0,86.0,73.1066666667,1.0,81.85123966942149,1.487603305785124,4.0,16.0,1.8181818181818181,30.973762,10.0,1.73,0.0,2.727272727272727,203.0,0.82
id1891,52,0.0,0.2857142857142857,0.0,12.816326530612244,32.244897959183675,0.4555102040816327,0.0,41.42857142857143,59.42857142857143,575.64,-1.5086199859679172,3,0.0,158.28571428571428,0.16216216216216214,0.0,0.2241835647290481,0.9795918367346939,5163917.473747607,7.142857142857143,0.42857142857142855,15.0,2.0,0.022365999999999997,0.0,186.0,0.19885714285714287,0.3360842366645266,10.571428571428571,0.0,0.0,4.714285714285714,10.571428571428571,0.0,0.6756756756756758,41.35619047618571,1.1428571428571428,336.53,4.0,4.0,0.0,0.464,1.6171428571428572,16.0,53.61166666669999,0.464,10.0,77.0,152.0,48,0.06026590739778499,65.0,19.495,2.1,16.0,10.0,1.0,5.469387755102041,19.0,90.0,138.0,16.0,0.0,138.0,3.0,90.0,152.0,1.7142857142857142,722.66,0.22726530612244897,127.6,386.13,34.7633333333,0.7346938775510203,0.5004854371981035,5.0,88.5017,0.8571428571428571,52.0,0.464,722.66,0.0,2.1,52.0,87.0,73.1066666667,1.0,29.142857142857142,1.9591836734693877,4.0,16.0,1.7142857142857142,39.0983,10.0,1.2800000000000002,0.0,1.7142857142857142,203.0,0.82
id1892,16,0.0,0.2222222222222222,0.0,13.777777777777777,26.716049382716047,0.611358024691358,0.0,27.333333333333332,63.111111111111114,445.46222222222224,-1.7368081531090696,3,0.0,139.77777777777777,0.25806451612903225,0.0,0.32964751574687534,0.9876543209876544,3928961.056773399,3.3333333333333335,0.0,15.0,2.0,0.05744800000000003,0.0,146.66666666666666,0.9786666666666667,0.5390197137891665,11.333333333333334,0.0,0.0,3.888888888888889,6.888888888888889,0.4444444444444444,0.4838709677419355,34.205092592599996,1.1111111111111112,336.53,4.0,3.0,0.0,2.202,1.8922222222222222,16.0,53.61166666669999,2.202,0.0,159.0,70.0,48,0.09262177686967812,98.0,19.495,2.58,6.0,10.0,1.0,4.592592592592592,16.0,88.0,105.0,12.0,0.0,105.0,3.0,88.0,70.0,1.7777777777777777,388.36,1.0874074074074072,32.065,257.69000000000005,25.786875,0.7901234567901234,0.5140072232425268,3.0,80.346,0.8888888888888888,16.0,2.202,594.22,0.0,2.58,48.0,85.0,73.1066666667,1.0,68.14814814814815,1.9753086419753088,4.0,16.0,1.7777777777777777,32.065,10.0,1.7600000000000002,0.0,1.7777777777777777,203.0,0.82
id1894,52,0.0,0.2222222222222222,0.0,10.814814814814813,27.11111111111111,0.38172839506172845,0.0,43.333333333333336,64.0,594.0400000000001,-1.5849600976538185,3,0.0,154.44444444444446,0.15686274509803919,0.0,0.21234753212533036,0.9876543209876544,5239411.80583739,7.777777777777778,0.4444444444444444,15.0,2.0,0.022365999999999997,0.0,183.11111111111111,0.20622222222222222,0.3360842366645266,11.333333333333334,0.0,0.0,4.777777777777778,11.333333333333334,0.0,0.6862745098039216,38.19462962962222,1.1111111111111112,336.53,4.0,4.0,0.0,0.464,1.6788888888888889,16.0,53.61166666669999,0.464,10.0,77.0,152.0,48,0.05206077197147935,65.0,19.495,2.1,16.0,10.0,1.0,4.592592592592592,19.0,90.0,138.0,16.0,0.0,138.0,3.0,90.0,152.0,1.7777777777777777,722.66,0.22913580246913579,127.6,386.13,34.7633333333,0.7901234567901234,0.5140072232425268,5.0,88.5017,0.8888888888888888,52.0,0.464,722.66,0.0,2.1,52.0,87.0,73.1066666667,1.0,27.65432098765432,1.9753086419753088,4.0,16.0,1.7777777777777777,39.0983,10.0,1.2800000000000002,0.0,1.7777777777777777,203.0,0.82
id1895,8,0.0,0.15384615384615385,0.0,8.142011834319527,28.118343195266274,0.9524260355029586,0.0,14.615384615384615,67.92307692307692,216.69692307692307,-2.360980623762,4,0.0,104.0,0.5937499999999999,0.0,0.5974809079064322,0.7810650887573964,1931365.3010633592,0.07692307692307693,0.0,15.0,2.0,0.0,0.0,57.84615384615385,0.25,0.8202341305415322,12.538461538461538,0.0,0.0,2.769230769230769,4.923076923076923,0.0,0.015625,23.187216117215385,3.5384615384615383,54.8,4.0,2.0,0.0,1.625,2.666153846153846,16.0,64.00166666669999,0.0,0.0,227.0,12.0,8,0.15535443843443247,138.0,9.105,3.44,6.0,1.0,1.0,5.017751479289941,8.0,87.0,66.0,6.0,1.2781065088757397,66.0,3.0,87.0,2.0,2.923076923076923,54.8,0.4230769230769231,15.9994,1016.2,9.105,2.8402366863905324,0.6221214922376973,2.0,124.11660000000002,1.6923076923076923,8.0,1.625,1071.0,0.0,3.44,58.0,84.0,73.1066666667,1.0,73.6094674556213,1.3491124260355032,4.0,16.0,1.8461538461538463,15.9994,1.0,2.62,0.6153846153846154,2.923076923076923,204.0,0.82
id1896,66,0.0,0.11764705882352941,0.0,12.45674740484429,28.512110726643602,1.0643598615916954,0.0,18.58823529411765,62.76470588235294,612.5917647058823,-2.2322094300277633,4,0.0,113.52941176470588,0.40816326530612246,0.0,0.5449518616301988,0.9688581314878891,5713351.242598552,0.35294117647058826,0.0,15.0,4.0,0.0,0.17647058823529413,91.05882352941177,0.0,0.8202341305415322,10.588235294117647,0.0,0.0,3.0588235294117645,5.764705882352941,0.0,0.06122448979591837,20.577254901964707,3.176470588235294,54.8,4.0,2.0,0.0,0.0,2.5352941176470587,16.0,64.00166666669999,0.0,0.0,217.0,12.0,66,0.1710805249486936,137.0,9.105,3.44,6.0,2.0,1.0,6.366782006920416,8.0,87.0,66.0,12.0,2.3252595155709344,66.0,3.0,87.0,12.0,2.3529411764705883,54.8,0.0,15.9994,1886.2,9.105,1.8961937716262975,0.596548623723574,2.0,146.5006,1.1764705882352942,8.0,0.0,1941.0,0.0,3.44,66.0,84.0,73.1066666667,1.0,93.01038062283736,1.9377162629757783,4.0,16.0,1.8823529411764706,15.9994,2.0,2.62,0.5882352941176471,2.3529411764705883,203.0,0.82
id1897,34,0.0,0.14285714285714285,0.0,4.081632653061225,22.204081632653065,0.473469387755102,0.0,30.857142857142858,72.14285714285714,719.3042857142857,-2.0123960577253297,4,0.0,132.71428571428572,0.2111111111111111,0.0,0.2949930844663287,0.8571428571428571,6676205.366696928,8.285714285714286,0.0,15.0,2.0,0.0,0.07142857142857142,105.28571428571429,0.5386428571428572,0.5267942520624656,12.857142857142858,0.5714285714285714,0.0,4.0,12.857142857142858,0.0,0.6444444444444445,30.951309523814285,2.4285714285714284,336.53,4.0,4.0,0.0,0.799,2.1357142857142857,16.0,62.37666666669999,0.799,10.0,215.0,14.0,34,0.06812115367056903,83.0,10.73,2.55,16.0,10.0,1.0,4.081632653061225,19.0,89.0,120.0,16.0,0.5306122448979591,120.0,3.0,89.0,14.0,2.7142857142857144,494.0,0.2975510204081632,78.96,1474.47,25.92,0.8979591836734694,0.5845192483524393,4.0,39.86169999999999,2.0,34.0,0.799,1811.0,0.0,2.55,34.0,86.0,73.1066666667,1.0,104.3265306122449,1.4693877551020407,4.0,16.0,1.8571428571428572,39.0983,10.0,1.73,0.0,2.7142857142857144,203.0,0.82
id1898,29,0.0,0.16666666666666666,0.0,4.000000000000001,22.75,0.5275,0.0,30.333333333333332,68.83333333333333,491.9633333333333,-1.8904049366116877,4,0.0,135.33333333333334,0.18243243243243243,0.0,0.2843913263204313,1.375,4903513.263064535,8.333333333333334,0.0,15.0,3.0,0.0,0.08333333333333333,79.91666666666667,0.3995,0.5267942520624656,12.333333333333334,0.5,0.0,4.0,12.333333333333334,0.0,0.6756756756756757,30.781319444450002,2.5,302.91,4.0,4.0,0.0,0.799,2.0224999999999995,16.0,62.03666666669999,0.799,10.0,215.0,14.0,29,0.07667881790124012,83.0,11.07,2.55,16.0,10.0,1.0,4.0,19.0,89.0,120.0,16.0,0.0,120.0,3.0,89.0,14.0,2.25,494.0,0.3995,78.96,1054.86,25.92,1.25,0.5263632998046983,4.0,39.86169999999999,2.25,34.0,0.799,1357.77,0.0,2.55,34.0,86.0,73.1066666667,1.0,73.875,1.75,4.0,16.0,1.75,39.0983,10.0,1.73,0.0,2.25,203.0,0.82
id1899,34,0.0,0.13333333333333333,0.0,10.257777777777779,28.657777777777778,0.5727999999999999,0.0,38.266666666666666,68.73333333333333,673.2413333333333,-1.9255610959137497,4,0.0,143.73333333333332,0.21428571428571427,0.0,0.2696859238530139,0.8533333333333333,6226784.873294023,7.466666666666667,0.0,15.0,2.0,0.0,0.0,86.93333333333334,0.47940000000000005,0.5267942520624656,12.133333333333333,0.6,0.0,4.4,13.066666666666666,0.0,0.5714285714285714,33.78088888889333,3.8666666666666667,336.53,4.0,4.0,0.0,0.799,2.0726666666666667,16.0,47.18666666669999,0.799,10.0,215.0,14.0,34,0.08543315230580703,83.0,25.92,2.55,16.0,10.0,1.0,5.404444444444445,19.0,89.0,120.0,16.0,2.0799999999999996,120.0,3.0,89.0,14.0,2.8,494.0,0.38352,78.96,1249.47,25.92,3.2355555555555555,0.6065133990041002,4.0,118.1517,1.6,34.0,0.799,1586.0,0.0,2.55,64.0,86.0,73.1066666667,1.0,87.52000000000001,1.4933333333333332,4.0,16.0,1.8666666666666667,39.0983,10.0,1.73,0.0,2.8,203.0,0.82
